sku,competitor,competitor_price
PO-135G-A2-25-40-4,Competitor4,23.95
PO-135G-A3-25-40-1,Competitor4,31.95
PO-135G-A3-25-40-4,Competitor4,16.95
PO-135G-A4-25-40-1,Competitor4,28.95
PO-135G-A4-25-40-4,Competitor4,13.95
PO-135G-B2-25-40-1,Competitor4,34.95
PO-135G-B2-25-40-4,Competitor4,19.95
PO-135G-A0-2-40-1,Competitor4,37.95
PO-135G-A0-2-40-4,Competitor4,22.95
PO-135G-A0-2-40-2,Competitor4,29.95
PO-135G-A1-2-40-1,Competitor4,29.95
PO-135G-A1-2-40-4,Competitor4,14.95
PO-135G-A1-2-40-2,Competitor4,22.95
PO-135G-A2-2-40-1,Competitor4,25.95
PO-135G-A2-2-40-4,Competitor4,10.95
PO-135G-A3-2-40-1,Competitor4,21.95
PO-135G-A3-2-40-4,Competitor4,6.95
PO-135G-A4-2-40-1,Competitor4,21.95
PO-135G-A4-2-40-4,Competitor4,6.95
PO-135G-ABRI-2-40-1,Competitor4,51.95
PO-135G-ABRI-2-40-4,Competitor4,36.95
PO-135G-ABRI-2-40-2,Competitor4,43.95
PO-135G-B1-2-40-1,Competitor4,31.95
PO-135G-B1-2-40-4,Competitor4,16.95
PO-135G-B1-2-40-2,Competitor4,24.95
PO-135G-B2-2-40-1,Competitor4,25.95
PO-135G-B2-2-40-4,Competitor4,10.95
PO-135G-A1-3000-40-1,Competitor4,474.95
PO-135G-A1-3000-40-4,Competitor4,374.95
PO-135G-A1-3000-40-2,Competitor4,434.95
PO-135G-A2-3000-40-1,Competitor4,257.95
PO-135G-A2-3000-40-4,Competitor4,197.95
PO-135G-A2-3000-40-2,Competitor4,227.95
PO-135G-A3-3000-40-1,Competitor4,138.95
PO-135G-A3-3000-40-4,Competitor4,108.95
PO-135G-A3-3000-40-2,Competitor4,123.95
PO-135G-B1-3000-40-1,Competitor4,649.95
PO-135G-B1-3000-40-4,Competitor4,549.95
PO-135G-B1-3000-40-2,Competitor4,632.95
PO-135G-B2-3000-40-1,Competitor4,393.95
PO-135G-B2-3000-40-4,Competitor4,303.95
PO-135G-B2-3000-40-2,Competitor4,348.95
PO-135G-A0-300-40-1,Competitor4,253.95
PO-135G-A0-300-40-4,Competitor4,223.95
PO-135G-A0-300-40-2,Competitor4,238.95
PO-135G-A0-350-40-1,Competitor4,264.95
PO-135G-A0-350-40-4,Competitor4,234.95
PO-135G-A0-350-40-2,Competitor4,249.95
PO-135G-A0-3-40-1,Competitor4,45.95
PO-135G-A0-3-40-4,Competitor4,30.95
PO-135G-A0-3-40-2,Competitor4,38.95
PO-135G-A1-3-40-1,Competitor4,34.95
PO-135G-A1-3-40-4,Competitor4,19.95
PO-135G-A1-3-40-2,Competitor4,26.95
PO-135G-A2-3-40-1,Competitor4,26.95
PO-135G-A2-3-40-4,Competitor4,11.95
PO-135G-A3-3-40-1,Competitor4,22.95
PO-135G-A3-3-40-4,Competitor4,7.95
PO-135G-A4-3-40-1,Competitor4,22.95
PO-135G-A4-3-40-4,Competitor4,7.95
PO-135G-ABRI-3-40-1,Competitor4,66.95
PO-135G-ABRI-3-40-4,Competitor4,51.95
PO-135G-ABRI-3-40-2,Competitor4,58.95
PO-135G-B1-3-40-1,Competitor4,37.95
PO-135G-B1-3-40-4,Competitor4,22.95
PO-135G-B1-3-40-2,Competitor4,29.95
PO-135G-B2-3-40-1,Competitor4,26.95
PO-135G-B2-3-40-4,Competitor4,11.95
PO-135G-A1-4000-40-1,Competitor4,558.95
PO-135G-A1-4000-40-4,Competitor4,458.95
PO-135G-A1-4000-40-2,Competitor4,533.95
PO-135G-A2-4000-40-1,Competitor4,325.95
PO-135G-A2-4000-40-4,Competitor4,250.95
PO-135G-A2-4000-40-2,Competitor4,288.95
PO-135G-A3-4000-40-1,Competitor4,184.95
PO-135G-A3-4000-40-4,Competitor4,139.95
PO-135G-A3-4000-40-2,Competitor4,162.95
PO-135G-B1-4000-40-1,Competitor4,794.95
PO-135G-B1-4000-40-4,Competitor4,694.95
PO-135G-B2-4000-40-1,Competitor4,484.95
PO-135G-B2-4000-40-4,Competitor4,384.95
PO-135G-B2-4000-40-2,Competitor4,437.95
PO-135G-A0-400-40-1,Competitor4,274.95
PO-135G-A0-400-40-4,Competitor4,244.95
PO-135G-A0-400-40-2,Competitor4,259.95
PO-135G-A0-450-40-1,Competitor4,309.95
PO-135G-A0-450-40-4,Competitor4,264.95
PO-135G-A0-450-40-2,Competitor4,286.95
PO-135G-A0-4-40-1,Competitor4,53.95
PO-135G-A0-4-40-4,Competitor4,38.95
PO-135G-A0-4-40-2,Competitor4,46.95
PO-135G-A1-4-40-1,Competitor4,38.95
PO-135G-A1-4-40-4,Competitor4,23.95
PO-135G-A1-4-40-2,Competitor4,30.95
PO-135G-A2-4-40-1,Competitor4,27.95
PO-135G-A2-4-40-4,Competitor4,12.95
PO-135G-A3-4-40-1,Competitor4,23.95
PO-135G-A3-4-40-4,Competitor4,8.95
PO-135G-A4-4-40-1,Competitor4,23.95
PO-135G-A4-4-40-4,Competitor4,8.95
PO-135G-ABRI-4-40-1,Competitor4,81.95
PO-135G-ABRI-4-40-4,Competitor4,66.95
PO-135G-ABRI-4-40-2,Competitor4,73.95
PO-135G-B1-4-40-1,Competitor4,42.95
PO-135G-B1-4-40-4,Competitor4,27.95
PO-135G-B1-4-40-2,Competitor4,35.95
PO-135G-B2-4-40-1,Competitor4,27.95
PO-135G-B2-4-40-4,Competitor4,12.95
PO-135G-A1-5000-40-1,Competitor4,641.95
PO-135G-A1-5000-40-4,Competitor4,541.95
PO-135G-A1-5000-40-2,Competitor4,639.95
PO-135G-A2-5000-40-1,Competitor4,412.95
PO-135G-A2-5000-40-4,Competitor4,312.95
PO-135G-A2-5000-40-2,Competitor4,364.95
PO-135G-A3-5000-40-1,Competitor4,230.95
PO-135G-A3-5000-40-4,Competitor4,170.95
PO-135G-A3-5000-40-2,Competitor4,200.95
PO-135G-B1-5000-40-1,Competitor4,952.95
PO-135G-B1-5000-40-4,Competitor4,852.95
PO-135G-B2-5000-40-1,Competitor4,563.95
PO-135G-B2-5000-40-4,Competitor4,463.95
PO-135G-B2-5000-40-2,Competitor4,531.95
PO-135G-A0-500-40-1,Competitor4,320.95
PO-135G-A0-500-40-4,Competitor4,275.95
PO-135G-A0-500-40-2,Competitor4,298.95
PO-135G-A1-500-40-1,Competitor4,148.95
PO-135G-A1-500-40-4,Competitor4,118.95
PO-135G-A1-500-40-2,Competitor4,133.95
PO-135G-A2-500-40-1,Competitor4,73.95
PO-135G-A2-500-40-4,Competitor4,58.95
PO-135G-A2-500-40-2,Competitor4,65.95
PO-135G-A3-500-40-1,Competitor4,54.95
PO-135G-A3-500-40-4,Competitor4,39.95
PO-135G-A3-500-40-2,Competitor4,46.95
PO-135G-B1-500-40-1,Competitor4,188.95
PO-135G-B1-500-40-4,Competitor4,158.95
PO-135G-B1-500-40-2,Competitor4,173.95
PO-135G-B2-500-40-1,Competitor4,103.95
PO-135G-B2-500-40-4,Competitor4,88.95
PO-135G-B2-500-40-2,Competitor4,95.95
PO-135G-A0-50-40-1,Competitor4,175.95
PO-135G-A0-50-40-4,Competitor4,160.95
PO-135G-A0-50-40-2,Competitor4,167.95
PO-135G-A1-50-40-1,Competitor4,86.95
PO-135G-A1-50-40-4,Competitor4,71.95
PO-135G-A1-50-40-2,Competitor4,78.95
PO-135G-A4-50-40-1,Competitor4,31.95
PO-135G-A4-50-40-4,Competitor4,16.95
PO-135G-B1-50-40-1,Competitor4,96.95
PO-135G-B1-50-40-4,Competitor4,81.95
PO-135G-B1-50-40-2,Competitor4,88.95
PO-135G-B2-50-40-1,Competitor4,41.95
PO-135G-B2-50-40-4,Competitor4,26.95
PO-135G-A0-5-40-1,Competitor4,60.95
PO-135G-A0-5-40-4,Competitor4,45.95
PO-135G-A0-5-40-2,Competitor4,52.95
PO-135G-A1-5-40-1,Competitor4,41.95
PO-135G-A1-5-40-4,Competitor4,26.95
PO-135G-A1-5-40-2,Competitor4,34.95
PO-135G-A2-5-40-1,Competitor4,28.95
PO-135G-A2-5-40-4,Competitor4,13.95
PO-135G-A3-5-40-1,Competitor4,24.95
PO-135G-A3-5-40-4,Competitor4,9.95
PO-135G-A4-5-40-1,Competitor4,24.95
PO-135G-A4-5-40-4,Competitor4,9.95
PO-135G-ABRI-5-40-1,Competitor4,94.95
PO-135G-ABRI-5-40-4,Competitor4,79.95
PO-135G-ABRI-5-40-2,Competitor4,87.95
PO-135G-B1-5-40-1,Competitor4,47.95
PO-135G-B1-5-40-4,Competitor4,32.95
PO-135G-B1-5-40-2,Competitor4,39.95
PO-135G-B2-5-40-1,Competitor4,28.95
PO-135G-B2-5-40-4,Competitor4,13.95
PO-135G-A0-600-40-9,Competitor4,296.95
PO-135G-A0-6-40-1,Competitor4,66.95
PO-135G-A0-6-40-4,Competitor4,51.95
PO-135G-A0-6-40-2,Competitor4,59.95
PO-135G-A1-6-40-1,Competitor4,44.95
PO-135G-A1-6-40-4,Competitor4,29.95
PO-135G-A1-6-40-2,Competitor4,37.95
PO-135G-ABRI-6-40-1,Competitor4,108.95
PO-135G-ABRI-6-40-4,Competitor4,93.95
PO-135G-ABRI-6-40-2,Competitor4,100.95
PO-135G-B1-6-40-1,Competitor4,51.95
PO-135G-B1-6-40-4,Competitor4,36.95
PO-135G-B1-6-40-2,Competitor4,44.95
PO-135G-A0-700-40-9,Competitor4,326.95
PO-135G-A1-750-40-1,Competitor4,174.95
PO-135G-A1-750-40-4,Competitor4,144.95
PO-135G-A1-750-40-2,Competitor4,159.95
PO-135G-B1-750-40-1,Competitor4,246.95
PO-135G-B1-750-40-4,Competitor4,201.95
PO-135G-B1-750-40-2,Competitor4,224.95
PO-135G-A0-7-40-1,Competitor4,73.95
PO-135G-A0-7-40-4,Competitor4,58.95
PO-135G-A0-7-40-2,Competitor4,65.95
PO-135G-A1-7-40-1,Competitor4,47.95
PO-135G-A1-7-40-4,Competitor4,32.95
PO-135G-A1-7-40-2,Competitor4,40.95
PO-135G-ABRI-7-40-1,Competitor4,120.95
PO-135G-ABRI-7-40-4,Competitor4,105.95
PO-135G-ABRI-7-40-2,Competitor4,113.95
PO-135G-B1-7-40-1,Competitor4,56.95
PO-135G-B1-7-40-4,Competitor4,41.95
PO-135G-B1-7-40-2,Competitor4,48.95
PO-135G-A0-800-40-9,Competitor4,349.95
PO-135G-A0-8-40-1,Competitor4,79.95
PO-135G-A0-8-40-4,Competitor4,64.95
PO-135G-A0-8-40-2,Competitor4,71.95
PO-135G-A1-8-40-1,Competitor4,50.95
PO-135G-A1-8-40-4,Competitor4,35.95
PO-135G-A1-8-40-2,Competitor4,42.95
PO-135G-ABRI-8-40-1,Competitor4,133.95
PO-135G-ABRI-8-40-4,Competitor4,118.95
PO-135G-ABRI-8-40-2,Competitor4,125.95
PO-135G-B1-8-40-1,Competitor4,60.95
PO-135G-B1-8-40-4,Competitor4,45.95
PO-135G-B1-8-40-2,Competitor4,53.95
PO-135G-A0-900-40-9,Competitor4,377.95
PO-135G-A0-9-40-1,Competitor4,84.95
PO-135G-A0-9-40-4,Competitor4,69.95
PO-135G-A0-9-40-2,Competitor4,77.95
PO-135G-A1-9-40-1,Competitor4,52.95
PO-135G-A1-9-40-4,Competitor4,37.95
PO-135G-A1-9-40-2,Competitor4,45.95
PO-135G-ABRI-9-40-1,Competitor4,145.95
PO-135G-ABRI-9-40-4,Competitor4,130.95
PO-135G-ABRI-9-40-2,Competitor4,138.95
PO-135G-B1-9-40-1,Competitor4,64.95
PO-135G-B1-9-40-4,Competitor4,49.95
PO-135G-B1-9-40-2,Competitor4,57.95
PO-135G-A3-250-40-4,Competitor4,34.95
PO-135G-A2-50-40-4,Competitor4,27.86
PO-135G-A3-100-40-4,Competitor4,30.56
PO-135G-A3-100-40-1,Competitor4,44.06
PO-135G-A2-100-40-1,Competitor4,40.7
PO-135G-A2-50-40-1,Competitor4,41.36
PO-135G-A3-50-40-4,Competitor4,23.36
PO-135G-A3-50-40-1,Competitor4,36.86
PO-135G-A1-10000-40-5,Competitor5,1094
PO-135G-A1-10000-40-3,Competitor5,1313
PO-135G-A2-10000-40-5,Competitor5,713
PO-135G-A2-10000-40-3,Competitor5,855
PO-135G-A3-10000-40-5,Competitor5,365
PO-135G-A3-10000-40-3,Competitor5,438
PO-135G-B1-10000-40-6,Competitor5,1718
PO-135G-B1-10000-40-4,Competitor5,2061
PO-135G-B2-10000-40-5,Competitor5,1035
PO-135G-B2-10000-40-3,Competitor5,1241
PO-135G-A1-1000-40-4,Competitor5,160
PO-135G-A1-1000-40-2,Competitor5,192
PO-135G-A2-1000-40-4,Competitor5,105
PO-135G-A2-1000-40-2,Competitor5,126
PO-135G-A3-1000-40-4,Competitor5,61
PO-135G-A3-1000-40-2,Competitor5,73
PO-135G-B1-1000-40-4,Competitor5,286
PO-135G-B1-1000-40-2,Competitor5,343
PO-135G-B2-1000-40-4,Competitor5,159
PO-135G-B2-1000-40-2,Competitor5,190
PO-135G-A1-100-40-4,Competitor5,59
PO-135G-A1-100-40-2,Competitor5,79
PO-135G-A2-100-40-4,Competitor5,44
PO-135G-A2-100-40-2,Competitor5,53
PO-135G-A3-100-40-4,Competitor5,31
PO-135G-A3-100-40-2,Competitor5,37
PO-135G-B1-100-40-4,Competitor5,149
PO-135G-B1-100-40-2,Competitor5,179
PO-135G-B2-100-40-4,Competitor5,79
PO-135G-B2-100-40-2,Competitor5,94
PO-135G-A1-1500-40-4,Competitor5,212
PO-135G-A1-1500-40-2,Competitor5,254
PO-135G-A2-1500-40-4,Competitor5,139
PO-135G-A2-1500-40-2,Competitor5,167
PO-135G-A3-1500-40-4,Competitor5,78
PO-135G-A3-1500-40-2,Competitor5,94
PO-135G-B1-1500-40-4,Competitor5,365
PO-135G-B1-1500-40-2,Competitor5,438
PO-135G-B2-1500-40-4,Competitor5,223
PO-135G-B2-1500-40-2,Competitor5,268
PO-135G-A1-2000-40-4,Competitor5,264
PO-135G-A1-2000-40-2,Competitor5,316
PO-135G-A2-2000-40-4,Competitor5,173
PO-135G-A2-2000-40-2,Competitor5,207
PO-135G-A3-2000-40-4,Competitor5,95
PO-135G-A3-2000-40-2,Competitor5,114
PO-135G-B1-2000-40-4,Competitor5,445
PO-135G-B1-2000-40-2,Competitor5,534
PO-135G-B2-2000-40-4,Competitor5,271
PO-135G-B2-2000-40-2,Competitor5,325
PO-135G-A1-2500-40-4,Competitor5,315
PO-135G-A1-2500-40-2,Competitor5,378
PO-135G-A2-2500-40-4,Competitor5,206
PO-135G-A2-2500-40-2,Competitor5,248
PO-135G-A3-2500-40-4,Competitor5,112
PO-135G-A3-2500-40-2,Competitor5,134
PO-135G-B1-2500-40-4,Competitor5,524
PO-135G-B1-2500-40-2,Competitor5,629
PO-135G-B2-2500-40-4,Competitor5,319
PO-135G-B2-2500-40-2,Competitor5,382
PO-135G-A1-250-40-4,Competitor5,82
PO-135G-A1-250-40-2,Competitor5,98
PO-135G-A2-250-40-4,Competitor5,54
PO-135G-A2-250-40-2,Competitor5,65
PO-135G-A3-250-40-4,Competitor5,36
PO-135G-A3-250-40-2,Competitor5,43
PO-135G-B1-250-40-4,Competitor5,165
PO-135G-B1-250-40-2,Competitor5,198
PO-135G-B2-250-40-4,Competitor5,95
PO-135G-B2-250-40-2,Competitor5,114
PO-135G-A1-3000-40-4,Competitor5,367
PO-135G-A1-3000-40-2,Competitor5,441
PO-135G-A2-3000-40-4,Competitor5,240
PO-135G-A2-3000-40-2,Competitor5,288
PO-135G-A3-3000-40-4,Competitor5,129
PO-135G-A3-3000-40-2,Competitor5,154
PO-135G-B1-3000-40-4,Competitor5,604
PO-135G-B1-3000-40-2,Competitor5,725
PO-135G-B2-3000-40-4,Competitor5,366
PO-135G-B2-3000-40-2,Competitor5,440
PO-135G-A1-4000-40-4,Competitor5,471
PO-135G-A1-4000-40-2,Competitor5,565
PO-135G-A2-4000-40-4,Competitor5,308
PO-135G-A2-4000-40-2,Competitor5,369
PO-135G-A3-4000-40-4,Competitor5,162
PO-135G-A3-4000-40-2,Competitor5,195
PO-135G-B1-4000-40-4,Competitor5,763
PO-135G-B1-4000-40-2,Competitor5,915
PO-135G-B2-4000-40-4,Competitor5,462
PO-135G-B2-4000-40-2,Competitor5,554
PO-135G-A1-5000-40-4,Competitor5,575
PO-135G-A1-5000-40-2,Competitor5,690
PO-135G-A2-5000-40-4,Competitor5,375
PO-135G-A2-5000-40-2,Competitor5,450
PO-135G-A3-5000-40-4,Competitor5,196
PO-135G-A3-5000-40-2,Competitor5,235
PO-135G-B1-5000-40-4,Competitor5,922
PO-135G-B1-5000-40-2,Competitor5,1106
PO-135G-B2-5000-40-4,Competitor5,557
PO-135G-B2-5000-40-2,Competitor5,669
PO-135G-A1-500-40-4,Competitor5,108
PO-135G-A1-500-40-2,Competitor5,129
PO-135G-A2-500-40-4,Competitor5,71
PO-135G-A2-500-40-2,Competitor5,86
PO-135G-A3-500-40-4,Competitor5,44
PO-135G-A3-500-40-2,Competitor5,53
PO-135G-B1-500-40-4,Competitor5,179
PO-135G-B1-500-40-2,Competitor5,215
PO-135G-B2-500-40-4,Competitor5,142
PO-135G-A1-50-40-4,Competitor5,55
PO-135G-A1-50-40-2,Competitor5,73
PO-135G-A2-50-40-4,Competitor5,41
PO-135G-A2-50-40-2,Competitor5,49
PO-135G-A3-50-40-4,Competitor5,29
PO-135G-A3-50-40-2,Competitor5,35
PO-135G-B1-50-40-4,Competitor5,146
PO-135G-B1-50-40-2,Competitor5,176
PO-135G-B2-50-40-4,Competitor5,77
PO-135G-B2-50-40-2,Competitor5,92
PO-135G-A1-7500-40-5,Competitor5,835
PO-135G-A1-7500-40-3,Competitor5,1002
PO-135G-A2-7500-40-5,Competitor5,544
PO-135G-A2-7500-40-3,Competitor5,653
PO-135G-A3-7500-40-5,Competitor5,281
PO-135G-A3-7500-40-3,Competitor5,337
PO-135G-B1-7500-40-6,Competitor5,1320
PO-135G-B1-7500-40-4,Competitor5,1584
PO-135G-B2-7500-40-5,Competitor5,796
PO-135G-B2-7500-40-3,Competitor5,955
PO-135G-A1-750-40-4,Competitor5,134
PO-135G-A1-750-40-2,Competitor5,160
PO-135G-A2-750-40-4,Competitor5,88
PO-135G-A2-750-40-2,Competitor5,106
PO-135G-A3-750-40-4,Competitor5,53
PO-135G-A3-750-40-2,Competitor5,63
PO-135G-B1-750-40-4,Competitor5,246
PO-135G-B1-750-40-2,Competitor5,295
PO-135G-B2-750-40-4,Competitor5,152
PO-135G-B2-750-40-2,Competitor5,182
